Metal,0.0,-1.941,128.951,49.991,369.346,10.226,2.942,8.875,2.819,3.52,6.085e-05,Mg1Ni2,mp-1061691
Metal,0.0,-1.495,11.044,6.829,132.404,6.117,3.072,5.783,2.962,3.71,6.223e-05,Sr2,mp-10617
Metal,0.0,-6.325,71.327,27.801,294.905,8.376,2.919,8.016,2.836,3.785,6.242e-05,Mg1Zr2,mp-1061732
Insulator,2.094,-5.928,18.606,15.787,507.509,8.206,2.613,6.561,2.541,2.67,7.347e-05,Ca1C2,mp-1061823
Metal,0.0,-3.943,173.669,38.983,240.036,8.864,2.994,8.745,2.912,3.198,6.2e-05,Ti1Pd2,mp-1061861
Insulator,0.491,-5.275,40.486,16.255,361.047,8.661,2.808,8.482,2.762,3.018,6.119e-05,Ti1S2,mp-1062030
Insulator,1.856,-4.875,55.151,24.819,261.823,5.909,2.992,5.756,2.875,3.264,6.044e-05,Sr1S1,mp-10627
Metal,0.0,-3.013,64.018,22.741,209.118,8.956,3.073,8.688,2.946,3.333,6.058e-05,Ca1Pd2,mp-1063133
Insulator,0.409,-3.995,46.842,20.46,161.524,12.552,3.098,11.787,2.956,2.612,5.21e-05,Pb2Se2,mp-1063670
Metal,0.0,-3.591,79.034,29.773,448.183,3.186,2.786,3.333,2.659,4.586,6.951e-05,S1,mp-1063988
Metal,0.0,-1.847,17.122,8.525,217.729,5.682,3.005,5.315,2.9,3.789,6.263e-05,Ca2,mp-1064227
Metal,0.0,-2.874,31.037,13.67,144.541,12.539,3.109,12.0,2.967,2.971,5.252e-05,Ba2Pd2,mp-1064367
Insulator,0.966,-3.908,35.302,18.714,214.873,12.357,3.017,11.977,2.903,2.543,6.069e-05,Sn2S2,mp-1064497
Metal,0.0,-4.914,134.343,72.177,606.762,5.081,2.511,4.929,2.456,3.361,6.068e-05,Si2,mp-10649
Metal,0.0,-4.139,22.208,8.483,394.241,12.3,2.861,11.74,2.782,3.227,6.961e-05,S4,mp-1064933
Metal,0.0,-5.217,117.385,37.228,188.09,12.142,3.028,11.669,2.944,2.912,5.223e-05,Mo2Pb2,mp-1065115
Insulator,0.697,-4.066,33.877,13.973,158.548,6.074,3.078,5.889,2.957,3.199,5.993e-05,Sr1Te1,mp-10653
Metal,0.0,-10.403,294.712,125.316,340.921,11.622,2.85,11.334,2.816,2.834,5.475e-05,W4,mp-1065340
Metal,0.0,-3.091,40.608,8.515,126.597,3.678,3.083,3.553,2.962,3.159,5.422e-05,Te1,mp-10654
Insulator,3.37,-5.874,122.317,61.124,615.614,10.088,2.522,10.034,2.446,3.389,6.065e-05,Mg2O2,mp-1065577
Metal,0.0,-4.135,108.599,119.172,1041.213,3.081,1.913,4.477,1.81,4.95,5.961e-05,O1,mp-1065697
Metal,0.0,-4.909,103.252,33.353,316.569,5.524,2.951,5.108,2.84,3.153,6.069e-05,Sn1O1,mp-1065811
Metal,0.0,-7.004,161.091,52.085,242.364,11.567,2.941,11.546,2.906,3.112,5.335e-05,Zr2Pt2,mp-1065995
Metal,0.0,-4.814,37.91,22.233,730.037,9.705,2.365,9.702,2.333,4.557,5.871e-05,O4,mp-1066100
Metal,0.0,-3.922,91.04,25.841,137.881,13.037,3.069,11.923,2.966,2.751,5.241e-05,Pt2Pb2,mp-1066274
Metal,0.0,-8.16,263.524,69.532,343.002,11.369,2.808,11.157,2.788,2.93,6.215e-05,Mo4,mp-1066523
Metal,0.0,-7.63,120.933,71.155,442.716,11.052,2.73,10.713,2.678,3.454,6.046e-05,Zr2Si2,mp-1066771
Metal,0.0,-4.175,39.93,20.091,209.525,12.388,3.018,11.598,2.909,3.267,5.209e-05,Ba2Si2,mp-1067235
Metal,0.0,-3.754,161.319,52.134,369.015,12.031,2.835,11.121,2.788,3.24,6.188e-05,Ti2Ni2,mp-1067248
Metal,0.0,-6.412,99.319,38.118,250.111,11.65,2.976,11.613,2.891,2.842,5.374e-05,Ca2W2,mp-1067260
Metal,0.0,-1.805,16.071,7.775,218.385,11.945,3.009,11.381,2.896,3.625,6.26e-05,Ca4,mp-1067285
Insulator,1.699,-4.173,23.026,18.316,204.501,10.038,3.043,8.173,2.903,2.837,5.252e-05,Pb2S2,mp-1067627
Metal,0.0,-1.773,11.776,5.253,104.452,3.664,3.183,3.3,2.982,3.61,5.262e-05,Ba1,mp-10679
Insulator,1.116,-4.011,33.019,18.961,182.414,12.271,3.053,11.71,2.941,2.447,5.241e-05,Pb2S2,mp-1067933
Insulator,1.277,-4.666,37.167,17.205,178.712,6.043,3.074,5.874,2.945,2.87,5.183e-05,Ba1Se1,mp-10680
Metal,0.0,-3.119,66.729,25.069,228.937,14.781,3.034,14.204,2.927,3.026,5.344e-05,Ca2Mg1Pt2,mp-1068002
Metal,0.0,-2.608,50.605,19.135,252.302,15.205,3.069,14.461,2.914,3.297,6.173e-05,Ca2Mg1Pd2,mp-1068035
Metal,0.0,-3.796,36.735,19.739,184.375,14.556,3.101,14.376,2.943,3.006,5.269e-05,Sr2Ge2Pb1,mp-1068167
Metal,0.0,-4.778,105.346,58.349,515.45,14.2,2.73,13.74,2.686,3.372,6.051e-05,Ca1Fe2Si2,mp-1068250
Metal,0.0,-1.836,14.103,7.404,201.15,3.008,3.03,2.778,2.935,3.909,6.231e-05,Ca1,mp-10683
Metal,0.0,-3.869,35.457,17.051,192.191,6.015,3.067,5.866,2.938,3.274,6.022e-05,Ca1Te1,mp-10684
Insulator,2.331,-7.633,144.849,77.156,407.443,13.886,2.808,13.684,2.746,3.118,5.201e-05,Zr1Pb1O3,mp-1068577
Metal,0.0,-7.516,134.392,87.763,399.873,16.655,2.792,16.18,2.758,3.161,5.244e-05,Hf2Si4,mp-1069
Insulator,2.707,-3.202,65.878,30.043,323.736,5.932,2.954,5.697,2.844,3.08,6.088e-05,Zn1S1,mp-10695
Metal,0.0,-3.494,167.112,59.639,402.535,14.09,2.797,13.729,2.729,2.823,6.091e-05,Mg1Ni3C1,mp-10700
Metal,0.0,-6.603,189.498,55.729,210.4,14.556,2.988,14.428,2.941,3.09,4.866e-05,Hf2Pt3,mp-1070103
Metal,0.0,-2.957,60.015,29.336,261.304,14.761,3.094,13.547,2.916,3.559,5.198e-05,Ba1Zn2Si2,mp-1070267
Metal,0.0,-7.315,253.556,146.919,519.185,13.189,2.631,13.059,2.603,2.853,5.986e-05,Zr1Ru3C1,mp-10706
Insulator,2.043,-4.385,29.319,19.053,392.906,16.302,2.852,16.236,2.764,2.881,6.084e-05,Ge2S4,mp-1071032
Metal,0.0,-3.266,84.868,35.58,268.131,18.282,3.004,16.988,2.874,2.693,5.491e-05,Ni2Se4,mp-1071078
Metal,0.0,-3.495,78.677,32.349,254.946,18.286,3.012,17.525,2.899,2.909,6.195e-05,Ca2Ge1Pd3,mp-1071127
Insulator,1.955,-6.643,51.681,32.09,552.011,15.158,2.553,14.815,2.46,2.772,7.301e-05,Ca2C4,mp-1071152
Metal,0.0,-7.407,189.641,108.335,682.87,14.996,2.31,14.465,2.284,3.183,6.142e-05,Ti3O3,mp-1071163
Insulator,0.869,-2.259,36.455,16.975,192.558,18.251,3.085,17.064,2.946,2.739,6.03e-05,Zn3Te3,mp-1071319
Insulator,2.271,-4.451,13.456,8.032,240.901,16.258,2.944,15.987,2.827,2.794,6.155e-05,C2Se4,mp-1071625
Metal,0.0,-4.507,50.937,18.353,134.289,18.226,3.137,17.377,2.976,2.689,5.226e-05,Cr2Pb4,mp-1072023
Metal,0.0,-5.485,84.602,40.136,456.3,16.642,2.729,16.02,2.651,2.917,6.114e-05,Ti2S4,mp-1072088
Metal,0.0,-6.945,158.422,80.462,602.608,30.058,2.476,29.589,2.441,3.079,6.588e-05,Ti8C4,mp-10721
Insulator,1.288,-6.244,191.693,117.71,667.408,14.224,2.427,13.993,2.364,2.98,6.043e-05,Ge2O4,mp-1072104
Metal,0.0,-5.304,121.717,73.352,542.45,16.384,2.648,16.11,2.614,2.984,6.114e-05,Ti2S4,mp-1072192
Metal,0.0,-8.66,109.036,50.043,258.519,17.346,2.947,17.292,2.892,3.105,5.366e-05,Hf4Ge2,mp-1072256
Insulator,1.956,-6.64,104.681,70.139,824.267,14.707,2.155,14.195,2.12,2.841,7.409e-05,Ca2C4,mp-1072492
Insulator,0.321,-5.255,66.015,37.744,513.323,16.201,2.684,15.751,2.623,3.21,6.066e-05,Si6,mp-1072544
Metal,0.0,-6.712,205.137,107.727,460.494,16.848,2.713,16.352,2.672,2.991,5.238e-05,Si4Os2,mp-1072645
Metal,0.0,-2.448,41.221,18.56,189.122,18.302,3.126,17.521,2.959,2.92,5.251e-05,Ca2Zn2Pb2,mp-1072794
Metal,0.0,-4.082,164.063,29.737,246.541,6.196,2.996,5.767,2.908,3.402,6.076e-05,Pd1O1,mp-10728
Metal,0.0,-2.549,44.295,23.038,249.443,18.106,3.074,17.399,2.922,3.208,6.213e-05,Ca2Zn2Sn2,mp-1072802
Metal,0.0,-3.792,135.248,32.306,237.658,16.587,3.014,16.746,2.921,3.028,6.007e-05,Pd4O2,mp-10729
Metal,0.0,-7.937,188.496,103.137,688.493,22.855,2.305,22.719,2.249,2.978,6.111e-05,Ti4O5,mp-10734
Metal,0.0,-8.818,114.805,55.991,328.852,16.237,2.841,15.682,2.795,2.982,5.999e-05,Zr4O2,mp-10735
Metal,0.0,-5.154,150.43,59.363,331.38,26.989,2.894,27.017,2.828,2.726,5.238e-05,Si6Pt4,mp-10744
Metal,0.0,-4.004,59.683,33.247,275.924,5.925,2.986,5.826,2.883,2.763,6.058e-05,Ge1Se1,mp-10759
Insulator,1.977,-3.739,60.729,31.722,316.213,5.892,2.971,5.744,2.846,3.437,6.089e-05,Mg1Se1,mp-10760
Metal,0.0,-3.949,79.06,45.369,301.97,11.976,2.946,11.518,2.837,3.057,6.056e-05,Fe2Te2,mp-10761
Insulator,0.386,-5.573,65.279,31.785,440.842,16.339,2.731,15.584,2.673,2.992,6.119e-05,Ti2S4,mp-1077021
Metal,0.0,-1.861,52.749,29.274,374.886,9.488,2.919,8.668,2.769,3.895,6.218e-05,Mg2Ni1,mp-1077177
Metal,0.0,-2.893,69.978,34.731,379.97,17.241,2.878,16.494,2.779,3.044,6.177e-05,Mg4Ru2,mp-1077234
Metal,0.0,-4.015,142.708,61.982,363.85,19.041,2.938,17.506,2.795,2.867,7.013e-05,Cr4Ni2,mp-1077252
Insulator,0.369,-5.43,31.855,17.385,381.955,16.052,2.794,15.873,2.727,2.884,6.119e-05,Ti2S4,mp-1077263
Insulator,7.043,-7.451,139.033,125.625,1277.528,9.802,1.488,9.947,1.501,3.771,7.684e-05,C2O4,mp-1077316
Metal,0.0,-3.269,62.956,33.718,321.101,18.002,2.965,17.455,2.846,3.031,6.198e-05,Ca2Ni2Ge2,mp-1077470
Metal,0.0,-5.538,148.024,104.805,637.872,15.895,2.491,15.305,2.447,3.325,6.096e-05,Ti2Si4,mp-1077503
Insulator,1.83,-6.914,81.392,44.984,635.427,15.059,2.393,14.662,2.318,2.92,7.301e-05,Ca2C4,mp-1077545
Metal,0.0,-4.594,174.625,91.863,452.426,16.811,2.771,16.681,2.676,2.625,7.031e-05,Cr4Fe2,mp-1077708
Metal,0.0,-4.812,201.238,85.172,395.157,17.145,2.863,16.633,2.759,2.738,5.921e-05,Pt2O4,mp-1077716
Metal,0.0,-8.54,85.437,23.774,218.985,17.85,2.976,17.451,2.939,2.761,6.222e-05,Zr6,mp-1077723
Insulator,1.571,-5.184,165.361,48.919,405.232,16.858,2.836,16.193,2.696,3.088,6.003e-05,Te2O4,mp-1077823
Insulator,0.587,-4.728,50.061,26.592,260.335,20.432,3.022,19.502,2.885,2.514,4.741e-05,Ba1Fe2Se4,mp-1077893
Insulator,6.641,-7.668,29.51,19.701,785.085,12.385,2.204,12.395,2.154,3.656,7.452e-05,C2O4,mp-1077906
Metal,0.0,-5.341,82.428,36.435,309.183,20.591,2.914,20.136,2.818,2.457,5.502e-05,Ti3Se4,mp-1077978
Metal,0.0,-3.738,144.861,37.476,245.605,20.219,3.003,19.581,2.906,2.781,5.986e-05,Si1Sn1Pd5,mp-1077994
Metal,0.0,-3.628,76.056,23.273,170.743,20.829,3.066,20.012,2.958,2.899,5.204e-05,Pd3Pb2Se2,mp-1078089
Metal,0.0,-6.456,157.531,81.658,472.772,27.427,2.74,26.612,2.639,2.73,5.199e-05,Sr2Mg1Os1O6,mp-1078180
Insulator,1.243,-4.998,37.37,14.976,180.08,25.868,3.071,24.967,2.957,2.835,5.15e-05,Ba4Te2O2,mp-1078191
Metal,0.0,-4.239,43.039,25.91,242.896,22.875,3.04,22.596,2.903,2.924,5.373e-05,Ba2Ge6,mp-1078234
Metal,0.0,-5.634,129.868,77.318,477.516,20.313,2.751,20.37,2.664,2.59,6.117e-05,Cr2Fe1S4,mp-1078247
Metal,0.0,-3.927,51.931,27.994,283.678,28.562,3.027,25.752,2.894,2.838,6.235e-05,Ca4Sn2Ge4,mp-1078274
Insulator,4.431,-6.874,125.682,61.427,694.504,26.153,2.387,25.302,2.369,3.002,6.051e-05,Ca1Zn1C2O6,mp-1078391
Insulator,2.439,-5.851,128.624,71.283,394.817,30.069,2.84,29.803,2.761,2.675,5.199e-05,Ba2Zn1Te1O6,mp-1078410
Metal,0.0,-3.161,46.85,26.628,309.744,21.182,2.986,20.893,2.87,3.124,5.337e-05,Ba1Mg4Ge3,mp-1078462
Metal,0.0,-4.05,75.852,29.058,230.172,29.559,2.996,28.358,2.914,2.747,5.335e-05,Ca4Ge2Pt4,mp-1078483
Insulator,0.881,-4.376,47.665,24.239,198.357,25.525,3.042,23.998,2.938,2.389,5.25e-05,Pb4S4,mp-1078500
Metal,0.0,-4.562,106.501,51.338,331.567,11.915,2.928,11.701,2.822,2.863,6.095e-05,Fe4Se4,mp-1078538
Insulator,2.601,-6.837,147.26,71.819,499.557,27.135,2.654,26.102,2.604,2.741,6.036e-05,Sr2Mg1Mo1O6,mp-1078539
Metal,0.0,-5.089,202.099,110.065,515.568,26.597,2.619,27.129,2.481,2.821,6.053e-05,Fe8C2,mp-1078579
Metal,0.0,-1.921,17.085,8.713,221.652,3.139,2.997,3.091,2.912,3.659,6.231e-05,Ca8,mp-1078638
Insulator,3.063,-7.285,124.956,79.416,473.288,28.67,2.724,28.239,2.659,2.679,5.198e-05,Sr2Ca1W1O6,mp-1078671
Insulator,0.84,-4.349,40.986,19.79,188.376,27.135,3.049,25.705,2.945,2.323,5.241e-05,Pb4S4,mp-1078696
Insulator,3.205,-8.7,417.06,475.84,2024.511,5.014,0.626,5.159,0.645,2.951,8.583e-05,C8,mp-1078845
Metal,0.0,-7.907,197.452,76.17,342.75,24.045,2.856,23.883,2.823,2.996,5.192e-05,Hf3Si3Ru3,mp-1078884
Insulator,2.656,-5.957,64.113,34.115,302.254,23.838,2.978,23.574,2.863,3.022,5.197e-05,Ba3Ca1O4,mp-1078915
Metal,0.0,-4.685,113.936,65.634,367.891,24.313,2.884,23.665,2.764,2.788,6.089e-05,Fe4Se4,mp-1078945
Insulator,2.658,-6.04,130.863,72.913,497.487,28.21,2.758,27.439,2.654,2.734,6.038e-05,Sr2Mg1Te1O6,mp-1078995
Metal,0.0,-4.404,72.818,47.656,311.507,20.729,2.953,20.348,2.833,2.878,6.246e-05,Ge8,mp-1079020
Metal,0.0,-8.665,121.609,70.4,222.735,20.842,2.95,20.037,2.911,3.096,5.286e-05,Hf4Pb2C2,mp-1079076
Metal,0.0,-4.331,86.367,31.454,271.58,23.341,2.994,23.254,2.886,2.603,6.068e-05,Si4Pd4,mp-1079083
Insulator,0.617,-3.995,36.306,17.393,160.156,25.942,3.095,24.616,2.959,2.567,5.21e-05,Pb4Se4,mp-1079172
Insulator,1.384,-7.861,217.745,152.305,811.816,22.846,2.123,22.636,2.045,2.853,6.179e-05,Ti3O6,mp-1079207
Metal,0.0,-2.33,55.657,24.717,312.765,21.24,3.0,20.974,2.821,3.414,6.206e-05,Mg6Pd2,mp-1079229
Metal,0.0,-4.495,220.384,64.429,250.67,23.63,2.94,23.291,2.887,2.848,4.691e-05,Si2Pt6,mp-1079269
Insulator,0.352,-5.339,80.989,54.865,583.893,21.606,2.553,20.817,2.487,3.014,6.066e-05,Si8,mp-1079297
Metal,0.0,-5.905,53.806,18.474,202.676,32.091,2.993,29.703,2.913,2.566,4.738e-05,Ba2Zr2Se6,mp-1079300
Metal,0.0,-8.627,214.42,83.503,323.736,24.433,2.88,24.287,2.852,3.075,5.196e-05,Hf3Si3Os3,mp-1079323
Metal,0.0,-6.321,150.117,80.278,489.016,27.083,2.732,27.284,2.641,2.686,6.033e-05,Sr2Ru2O6,mp-1079352
Metal,0.0,-8.397,256.215,112.922,385.001,26.497,2.816,25.299,2.795,2.916,5.224e-05,Si4W6,mp-1079377
Metal,0.0,-3.282,52.422,26.895,348.577,21.722,2.917,20.98,2.82,3.475,5.211e-05,Ba1Mg4Si3,mp-1079433
Metal,0.0,-4.729,110.055,53.046,350.346,23.88,2.872,23.335,2.802,3.048,6.235e-05,Ti6Sn2,mp-1079460
Insulator,0.643,-3.762,22.098,15.443,142.721,26.709,3.107,25.404,2.961,2.569,5.196e-05,Te4Pb4,mp-1079574
Insulator,1.809,-3.809,35.229,13.653,212.835,25.594,3.057,24.315,2.917,2.547,6.051e-05,Ca3Zn1Se4,mp-1079594
Metal,0.0,-5.242,130.934,74.156,645.863,20.506,2.418,19.906,2.375,3.239,6.066e-05,Si8,mp-1079649
Metal,0.0,-3.29,88.821,42.051,378.514,21.084,2.878,21.03,2.776,3.191,6.052e-05,Ca2Si2Ni4,mp-10797
Insulator,2.954,-6.069,39.45,22.225,402.972,20.886,2.837,20.825,2.729,3.156,6.041e-05,Ca4O4,mp-1079707
Insulator,2.979,-6.684,144.496,83.033,451.532,28.136,2.778,27.343,2.682,2.704,5.195e-05,Sr2Zn1W1O6,mp-1079778
Insulator,2.215,-5.543,63.866,39.481,319.044,23.617,2.97,22.996,2.84,3.173,6.043e-05,Sr4S1O3,mp-1079788
Metal,0.0,-4.505,139.995,49.001,338.809,23.628,2.865,23.147,2.819,3.112,6.234e-05,Ti6Pd2,mp-1079796
Metal,0.0,-6.059,84.741,44.179,226.112,27.654,2.987,25.752,2.917,3.035,5.344e-05,Hf3Sn6,mp-1079810
Metal,0.0,-5.417,63.738,21.796,151.46,12.071,3.107,11.497,2.917,3.28,6.04e-05,Cr4Te4,mp-1079818
Metal,0.0,-2.48,42.487,18.261,245.437,23.685,3.065,23.556,2.895,3.41,6.172e-05,Sr2Mg4Pd2,mp-1079853
Insulator,2.602,-5.921,65.577,34.427,279.067,23.974,3.008,23.395,2.878,2.95,5.198e-05,Ba3Sr1O4,mp-1079882
Metal,0.0,-5.823,81.956,45.776,327.821,23.293,2.885,22.564,2.824,2.522,6.037e-05,Ti4Se4,mp-1079888
Metal,0.0,-5.171,47.442,18.807,218.859,33.056,3.023,30.579,2.9,2.55,4.73e-05,Ba2Ti2Se6,mp-1079893
Metal,0.0,-6.863,162.691,98.2,625.96,19.328,2.425,18.954,2.407,3.26,6.039e-05,Ti4Si2C2,mp-1079908
Insulator,5.046,-7.329,88.421,53.649,714.332,26.189,2.332,24.983,2.314,3.044,6.017e-05,Ca2C2O6,mp-1079918
Insulator,2.985,-6.078,81.488,44.965,383.35,22.551,2.881,22.136,2.778,3.169,6.039e-05,Sr3Ca1O4,mp-1079940
Insulator,2.304,-6.312,140.065,72.419,460.186,27.726,2.744,26.716,2.664,2.757,6.037e-05,Sr2Zn1Mo1O6,mp-1079971
Metal,0.0,-8.084,105.968,55.56,266.325,20.279,2.89,19.69,2.853,3.072,5.207e-05,Zr4Pb2C2,mp-1079992
Insulator,3.243,-7.947,144.751,81.58,517.828,27.335,2.659,26.967,2.582,2.663,6.04e-05,Sr2Zr1Ti1O6,mp-1080028
Metal,0.0,-3.946,168.93,56.809,356.48,24.839,2.89,24.913,2.812,2.973,6.026e-05,Si3Ni3Pd3,mp-1080033
Metal,0.0,-2.308,46.353,21.439,206.337,30.75,3.093,28.558,2.941,2.774,6.215e-05,Sr2Zn4Sn4,mp-1080049
Metal,0.0,-4.011,158.192,40.208,255.582,22.107,2.941,21.561,2.889,3.181,6.196e-05,Ti3Pd5,mp-1080070
Metal,0.0,-4.406,61.706,41.967,301.372,21.282,2.985,20.824,2.865,2.959,6.246e-05,Ge8,mp-1080106
Metal,0.0,-2.584,151.586,57.074,341.848,22.731,2.934,23.031,2.826,2.862,6.191e-05,Ni6Sn2,mp-1080147
Insulator,0.44,-3.87,43.554,28.62,231.571,24.094,3.016,22.94,2.904,2.423,6.064e-05,Ge4Te4,mp-1080459
Metal,0.0,-7.431,182.918,75.12,326.704,24.633,2.912,24.515,2.842,2.919,5.322e-05,Hf3Ge3Ru3,mp-1080489
Insulator,4.116,-7.144,106.958,52.202,525.361,21.007,2.593,21.093,2.554,3.129,5.223e-05,Ba1Mg1C2O4,mp-1080511
Metal,0.0,-5.69,66.619,31.661,338.491,30.996,2.882,29.716,2.813,2.613,6.084e-05,Sr2Ti2S6,mp-1080529
Insulator,3.406,-8.014,132.745,78.909,491.543,27.606,2.713,27.544,2.617,2.673,6.047e-05,Sr2Zr2O6,mp-1080575
Insulator,2.733,-4.865,31.468,7.393,427.504,28.445,2.794,27.44,2.683,2.824,6.1e-05,Si2S8,mp-1080657
Insulator,0.384,-7.827,346.135,127.458,477.555,21.046,2.68,21.019,2.652,2.627,5.599e-05,Os4C4,mp-1080659
Insulator,1.124,-4.168,69.954,30.051,335.232,23.42,2.927,22.401,2.822,2.623,6.092e-05,Zn3Cr1S4,mp-1080726
Metal,0.0,-6.736,167.062,91.528,491.742,27.282,2.721,27.037,2.665,2.731,5.198e-05,Sn2Mo1Os1O6,mp-1080738
Insulator,3.298,-8.832,398.03,448.091,2001.99,6.026,0.68,5.348,0.683,2.807,8.583e-05,C8,mp-1080826
Insulator,1.35,-3.376,43.896,18.246,237.25,25.006,3.034,23.951,2.912,2.614,6.077e-05,Ca1Zn3Se4,mp-1084796
Insulator,5.473,-7.821,114.13,61.241,739.444,22.886,2.233,23.1,2.233,3.229,5.928e-05,Si3O6,mp-10851
Metal,0.0,-3.63,60.295,21.083,426.58,3.176,2.812,3.376,2.679,4.597,6.951e-05,S1,mp-10869
Insulator,2.155,-4.865,41.931,24.02,264.69,5.91,2.99,5.768,2.879,3.168,6.044e-05,Sr1S1,mp-1087
Metal,0.0,-7.307,221.289,104.766,490.621,28.042,2.662,27.337,2.654,2.883,6.013e-05,Si4Mo6,mp-1087230
Insulator,0.921,-4.348,39.43,19.624,189.256,27.165,3.049,25.732,2.944,2.362,5.241e-05,Pb4S4,mp-1087486
Insulator,1.461,-4.773,-19.152,-4.068,550.609,20.012,2.696,18.705,2.6,4.203,5.797e-05,O8,mp-1087546
Metal,0.0,-5.252,117.181,65.687,609.497,10.274,2.482,10.053,2.435,3.209,6.066e-05,Si4,mp-109
Insulator,0.479,-4.676,111.048,63.713,363.975,11.949,2.898,11.54,2.788,2.843,6.095e-05,Fe2Se2,mp-1090
Insulator,1.433,-6.278,193.84,125.954,674.648,28.41,2.39,27.766,2.338,2.552,6.042e-05,Ge4O8,mp-10913
Insulator,0.532,-4.334,43.469,20.087,180.279,27.389,3.068,26.013,2.954,2.317,5.252e-05,Pb4S4,mp-1091375
Metal,0.0,-7.646,185.592,83.421,337.663,24.33,2.881,24.383,2.823,2.947,5.324e-05,Zr3Ge3Os3,mp-1091395
Insulator,1.782,-4.811,-20.014,-5.214,525.229,19.063,2.727,17.823,2.623,4.232,5.797e-05,O8,mp-1091399
Metal,0.0,-4.395,54.03,37.161,299.068,20.788,2.992,19.953,2.867,2.992,6.246e-05,Ge8,mp-1091415
Insulator,2.602,-4.614,145.483,53.075,491.018,8.223,2.732,7.984,2.633,3.462,6.023e-05,Zn1O2,mp-1094003
Insulator,2.302,-4.122,22.893,8.004,381.622,12.302,2.864,11.62,2.796,3.316,6.961e-05,S4,mp-1094073
Metal,0.0,-3.414,98.316,43.012,406.211,10.061,2.867,8.362,2.749,3.254,6.089e-05,Ni1S2,mp-1094089
Insulator,5.024,-7.526,240.716,188.696,1129.539,20.865,1.635,19.828,1.647,3.062,6.122e-05,Si4O8,mp-10948
Insulator,1.015,-3.801,57.58,21.664,249.595,24.621,3.044,23.025,2.907,2.621,6.082e-05,Zn3Cr1Se4,mp-1095028
Metal,0.0,-4.105,169.888,60.432,450.967,22.117,2.747,21.682,2.696,2.672,6.072e-05,Si4Ni4,mp-1095177
Metal,0.0,-8.239,192.214,80.78,314.973,24.596,2.922,24.672,2.862,2.949,5.322e-05,Hf3Ge3Os3,mp-1095196
Metal,0.0,-4.713,208.267,94.581,445.937,32.076,2.766,31.139,2.696,2.694,5.988e-05,Pt4O8,mp-1095224
Insulator,3.48,-5.889,116.99,62.171,542.68,31.204,2.678,30.396,2.561,2.781,6.032e-05,Ca2Se2O8,mp-1095230
Metal,0.0,-6.944,259.304,115.855,494.118,29.949,2.682,29.467,2.641,2.758,5.215e-05,Os4O8,mp-1095264
Insulator,0.592,-5.298,78.014,47.309,548.432,27.86,2.585,27.395,2.541,3.141,6.066e-05,Si12,mp-1095269
Metal,0.0,-4.034,55.712,28.459,254.681,32.439,3.088,29.885,2.909,2.861,5.385e-05,Ba2Ge10,mp-1095284
Insulator,2.903,-4.937,37.613,11.738,415.539,31.212,2.782,30.947,2.705,2.601,6.1e-05,Si4S8,mp-1095294
Insulator,3.522,-7.758,70.135,34.257,342.941,35.032,2.792,33.796,2.757,2.587,5.197e-05,Ba2W2O8,mp-1095315
Metal,0.0,-2.904,43.031,22.438,348.248,33.693,2.909,31.926,2.779,3.488,6.052e-05,Ca4Mg6Si2,mp-1095343
Insulator,1.105,-4.219,38.302,18.122,296.151,35.073,2.944,34.138,2.847,2.267,6.074e-05,Sn4S8,mp-1095397
Insulator,2.438,-6.64,168.102,85.325,547.44,29.291,2.625,27.639,2.567,2.799,6.006e-05,Zn2Mo2O8,mp-1095420
Metal,0.0,-7.883,173.254,70.73,320.81,32.726,2.913,28.902,2.855,3.042,5.354e-05,Hf4Ge4Mo4,mp-1095449
Insulator,2.753,-7.708,199.717,133.847,865.316,28.432,2.051,26.476,2.011,2.983,6.114e-05,Ti2Si2O8,mp-1095453
Insulator,2.658,-7.831,166.986,88.259,772.54,27.947,2.241,26.964,2.238,2.945,6.025e-05,Ti2Si2O8,mp-1095481
Metal,0.0,-3.479,69.184,28.462,271.015,30.504,3.017,29.05,2.889,2.786,5.333e-05,Ba2Ni5Ge4,mp-1095498
Metal,0.0,-6.789,159.706,109.167,588.593,27.613,2.487,27.315,2.485,3.45,6.599e-05,Ti6Ge2C4,mp-1095505
Insulator,2.723,-9.098,136.842,133.163,1432.848,18.485,1.216,18.044,1.21,2.94,8.423e-05,C12,mp-1095534
Metal,0.0,-3.462,178.002,69.615,378.707,34.725,2.848,32.982,2.764,3.082,6.196e-05,Zr1Ti2Ni9,mp-1095547
Metal,0.0,-6.441,157.74,59.407,282.639,31.667,2.915,29.549,2.867,2.836,5.349e-05,Zr4Ge4Pt4,mp-1095610
Insulator,3.157,-8.205,104.654,47.157,497.9,27.329,2.625,26.807,2.597,2.838,6.028e-05,Zr1Mo2O8,mp-1095622
Insulator,2.652,-8.87,113.765,59.55,1170.309,19.828,1.661,18.888,1.567,2.925,8.304e-05,C12,mp-1095633
Insulator,3.484,-6.533,80.903,52.901,588.832,15.409,2.521,15.046,2.423,3.287,6.05e-05,Ca4O8,mp-1095665
Metal,0.0,-5.853,213.044,115.413,478.163,31.921,2.738,31.513,2.65,2.905,6.137e-05,Fe8Mo4,mp-1095682
Metal,0.0,-1.758,14.019,6.713,111.306,3.858,3.146,3.729,2.967,3.565,5.262e-05,Ba2,mp-1096840
